Name  Description	GSM6290462	GSM6290463	GSM6290464	GSM6290466	GSM6290467	GSM6290468
ENSG00000116017	ARID3A	75.542639288368	76.4806655383306	78.2886611396833	33.5922911684023	39.5937627786851	49.3930241945038
ENSG00000116030	SUMO1	67.9375443910659	71.259829687211	72.515446078781	130.607613082211	127.804070795175	92.6440438195558
ENSG00000116032	GRIN3B	3.59726853754133	3.61794765121444	2.72959540536384	1.34107491519425	1.56917955810783	1.8246122361133
ENSG00000116035	VAX2	1.25122383914481	1.48839618562619	1.2802527122503	4.67740763104336	6.38880248658188	5.98781198611831
ENSG00000116039	ATP6V1B1	9.97068996818521	7.12140328814994	5.65243650314282	9.38752440635974	11.6847834951958	10.5107944305682
ENSG00000116044	NFE2L2	87.5856687401368	68.4891229416607	86.8639387406051	1607.78527759654	1500.44388925	1624.41886541862
ENSG00000116062	MSH6	68.4067533307452	93.7689596944502	113.99080281338	22.4057638270259	26.8161578055213	39.062121111158
ENSG00000116095	PLEKHA3	6.27566956821069	8.8616819051898	13.237329930437	45.4984196837854	36.5955089801576	36.6464373055996
ENSG00000116096	SPR	15.9335535766097	26.195772867021	18.6482093180609	24.5972764933189	25.6953152640157	21.1243839166921
ENSG00000116120	FARSB	49.4037912737334	75.6105262298107	65.8243139789068	40.755593764196	42.1156584970726	41.2465160417162
ENSG00000116127	ALMS1	21.3490067554083	29.3099556554081	26.8369955341525	21.7842900858383	15.9159640893794	14.7510904722399
ENSG00000116128	BCL9	12.570889508908	9.47993878229607	12.3677243145689	15.7658075396007	11.2644675421312	13.3376584583494
ENSG00000116133	DHCR24	196.950452430388	208.03198994483	265.930228474784	79.483220583464	79.1875255573701	69.2067711528609
ENSG00000116138	DNAJC16	16.4809640062356	17.9752462417933	20.9188462039388	28.6859195274477	31.1033805267802	46.0007873611664
ENSG00000116141	MARK1	0.0977518624331884	0.0915936114231504	0.724671346556772	0.621473741187579	0.644484461365716	1.87600976389114
ENSG00000116151	MORN1	7.35094005497577	7.92284738810251	6.76359923452987	7.49039403852398	9.72330904756102	7.63253287500917
ENSG00000116157	GPX7	15.3079416570373	15.6854059562145	15.0731640083809	5.52784538214215	4.98774930969989	5.16545154167287
ENSG00000116161	CACYBP	73.4311990598111	110.828269822012	108.676546271964	137.084023648271	117.856593239313	83.6494764584338
ENSG00000116171	SCP2	116.226964433061	124.842092369754	135.006271863527	96.8844853367162	102.585113611299	88.2495551945505
ENSG00000116183	PAPPA2	1.15347197671162	0.160288819990513	0.386491384830279	1.24294748237516	0.224168508301119	0.591071569445155
ENSG00000116191	RALGPS2	4.65298865181977	5.40402307396587	6.3529521381477	11.9715468039291	14.935226865562	12.1555153194591
ENSG00000116198	CEP104	18.3969005099261	21.9824667415561	18.1409393754712	14.5555692014986	11.9649941305722	14.8795842916845
ENSG00000116199	FAM20B	51.6520841096967	60.7265643735487	68.6263765189263	35.3585849591459	28.6935690625432	26.6753169166987
ENSG00000116205	TCEANC2	48.9736830790274	44.1023239002469	47.4176617763648	25.2187502345065	21.4080925427568	25.0048972639189
ENSG00000116209	TMEM59	175.36684120514	180.805788949299	201.772658592957	191.315784852955	203.292815965577	167.607338083535
ENSG00000116212	LRRC42	25.5327864675488	27.8902546783493	28.6728296120963	36.470695864429	32.1401598776729	36.1324620278212
ENSG00000116213	WRAP73	40.1955658325271	44.9495648059111	43.5285922165101	18.1535750715319	16.8406591861215	20.6361074028026
ENSG00000116221	MRPL37	190.440178392338	211.695734401756	210.758583290261	116.346426179169	111.271643307968	90.1512637223305
ENSG00000116237	ICMT	88.3872340120889	121.018059092837	127.832025532615	18.8731762455386	15.2714796280137	25.2104873750303
ENSG00000116251	RPL22	446.765112064644	429.093171114604	411.468390574935	406.770918179407	421.632943050866	377.514841528231
ENSG00000116254	CHD5	3.79277226240771	1.39680257420304	0.966228462075696	0.752310318279701	1.09282147796795	0.796661680556513
ENSG00000116260	QSOX1	393.392595176123	352.566708770562	305.690529689198	240.902847570869	232.154511409346	226.046327166938
ENSG00000116266	STXBP3	61.6814251953419	59.1007777707878	56.9108564162585	160.17667950503	141.982728945221	112.99746481958
ENSG00000116273	PHF13	24.8485234305165	22.211450770114	22.5372788779156	19.1348493997228	15.4396060092395	12.3097079027926
ENSG00000116285	ERRFI1	2.15054097353014	1.78607542275143	2.29479259742978	6.34557398896791	7.28547651978635	8.8403747777884
ENSG00000116288	PARK7	108.133110223593	135.077678446291	134.28160051697	139.99513748857	128.196365684702	106.11019609735
ENSG00000116299	ELAPOR1	3.12805959786203	1.80897382560722	1.23194128914651	1.79900293501668	3.69878038696846	2.3385875138917
ENSG00000116329	OPRD1	2.07233948358359	1.55709139419356	1.06285130828327	2.84569555175365	4.67951761078585	3.54642941667093
ENSG00000116337	AMPD2	55.8945149392971	62.6500302134349	45.4127377175577	7.78477633698125	5.82838121582908	13.3633572222383
ENSG00000116350	SRSF4	87.8007228374898	98.7379131141561	91.8883267433987	195.895065051179	179.082617069056	189.862467611339
ENSG00000116353	MECR	14.2522215427589	18.6621983274669	14.5175826426873	14.3920234801334	13.4781315616047	12.4125029583482
ENSG00000116396	KCNC4	6.11926658831759	9.75471961656552	7.87476196591692	1.27565662664819	1.00875828735503	2.4670813333363
ENSG00000116406	EDEM3	81.1731465645196	107.462204602211	92.5888423784036	92.337914282765	88.2943712071031	120.86128656959
ENSG00000116455	WDR77	40.8016273796128	67.7563740502755	52.0314026827762	24.7608222146841	21.3800714792192	22.4864184028048
ENSG00000116459	ATP5PB	198.201676269533	230.999088009185	239.33479005615	217.941028291202	218.956590483118	186.598724597446
ENSG00000116473	RAP1A	77.7322810068714	74.9464725469928	70.051563500488	143.822107368515	129.17710290852	116.492496708473
ENSG00000116478	HDAC1	158.768574963985	178.882323109413	191.941283991337	133.289762912599	129.28918716267	119.139469389032
ENSG00000116489	CAPZA1	368.778676215446	380.708845880325	434.75449651096	523.313599224214	519.902812877369	518.85804291729
ENSG00000116497	S100PBP	49.0714349414606	33.6148553922962	29.8323037665871	12.4948931122976	12.9737524179272	12.8750807083488
ENSG00000116514	RNF19B	13.3138036634003	8.74718989091086	11.2565615831819	146.308002333265	137.443316652123	191.430092208563
ENSG00000116521	SCAMP3	101.779239165436	134.459421569185	124.232824511383	85.1746116869713	77.3381353638859	62.9619715278534
ENSG00000116525	TRIM62	4.98534498409261	7.85415217953515	5.4108793876239	4.35031618831305	4.39930697540945	4.72857255556124
ENSG00000116539	ASH1L	177.615134041103	121.6592143728	161.432620301297	449.489060599985	494.291560803966	398.150948931034
ENSG00000116544	DLGAP3	0	0.0228984028557876	0.0483114231037848	2.38776753193122	1.28896892273143	0.950854263890031
ENSG00000116560	SFPQ	468.681079622165	486.201787836938	478.524645842989	1505.01314629068	1366.02684745994	1224.64889436258
ENSG00000116574	RHOU	47.3314517901498	46.7814370343741	53.1908768372671	42.3256326893014	30.0666011758875	66.5084009445244
ENSG00000116580	GON4L	124.672725347288	111.49232350483	105.415525212458	244.827944883633	253.338435443802	262.589969416982
ENSG00000116584	ARHGEF2	308.11387038941	294.816936768265	367.770708377562	1168.10896027846	900.428855718518	1102.47697083466
ENSG00000116586	LAMTOR2	71.6325647910404	84.0142400778847	88.7239285301008	50.8627193445624	45.7864178205035	39.6531926806032
ENSG00000116604	MEF2D	568.153374834177	613.768790146531	737.28062798686	211.33378114805	208.84098654603	234.244232847504
ENSG00000116641	DOCK7	28.2502882431914	10.9454365650665	14.7349840466544	29.3073932686353	31.8039071152212	17.7064483194657
ENSG00000116649	SRM	64.047020266225	123.239204169849	87.7577000680251	34.377310630955	39.2014678891581	31.0955043055929
ENSG00000116663	FBXO6	10.7527048676507	9.0448691280361	7.34333631177529	13.8359680274919	8.3782979977543	18.271821125022
ENSG00000116667	C1orf21	13.9785163279459	12.9833944192316	12.8749942571587	52.2365034040296	51.4466726551067	97.6039052501173
ENSG00000116668	SWT1	1.8181846412573	0.938834517087292	1.13531844293894	5.82222768059942	5.3520231356892	5.78222187500695
ENSG00000116670	MAD2L2	47.8788622197757	47.6973731486056	53.1184097026114	46.6759488776145	37.6322883310503	45.7437997222772
ENSG00000116675	DNAJC6	1.6617816613642	2.67911313412715	2.31894830898167	6.443701421787	5.26795994507629	7.0157625416751
ENSG00000116678	LEPR	9.16912469623307	9.4112435737287	13.7445998730268	6.99975687442852	8.21017161652846	6.42469097222994
ENSG00000116679	IVNS1ABP	80.4693331550007	83.2356943807879	82.2985092572974	96.3611390283477	84.0351695493818	88.1724589028837
ENSG00000116685	KIAA2013	63.9883691487651	76.9386335954463	63.6019885161327	36.8304964514323	34.774139850211	32.5860326111503
ENSG00000116688	MFN2	104.789996528378	136.520277826206	119.98141927825	123.084509899414	117.940656429926	135.226895583496
ENSG00000116691	MIIP	35.6403290431405	53.1242946254272	38.5283599252684	5.88764596914548	5.66025483460324	5.83361940278479
ENSG00000116698	SMG7	66.8231731593276	94.2727245572776	79.3756681595185	266.743071546563	220.721917485989	283.457365694785
ENSG00000116701	NCF2	16.6569173586153	24.7302750842506	19.3487249530658	11.7425827940179	11.124362224443	20.507613583358
ENSG00000116704	SLC35D1	31.8475567807328	33.6148553922962	34.7600689231732	81.8382789711222	78.9073149219937	62.9362727639645
ENSG00000116711	PLA2G4A	6.54937478302362	8.65559627948771	10.2420216980024	7.13059345152064	6.3327603595066	19.6852531389125
ENSG00000116717	GADD45A	8.69991575655376	7.71676176240042	8.67190044712937	151.377919695585	86.1367493147048	120.681395222367
ENSG00000116729	WLS	5.51320504123182	10.8767413564991	5.4108793876239	3.72884244712547	4.20315953064597	2.51847886111414
ENSG00000116731	PRDM2	44.7508026219136	40.4614778461767	44.0600178706517	171.886553154775	157.002019001396	172.875584680763
ENSG00000116741	RGS2	5.14174796398571	1.76317701989565	2.12570261656653	21.9805449514765	17.737333219326	20.3277222361355
ENSG00000116747	RO60	24.7703219405699	23.8143389700191	24.4938915136189	90.8332936462056	83.166516579715	77.0705929028704
ENSG00000116750	UCHL5	42.8153157457365	59.1236761736436	66.2832724983928	34.6389837851393	36.2032140906306	31.9178647500384
ENSG00000116752	BCAS2	26.7253591892337	27.4551850240893	31.1608679019412	56.7503653137079	58.1717279041403	43.3795134444966
ENSG00000116754	SRSF11	239.277008863958	181.492741034973	180.853812389018	601.063235161208	644.596545619866	574.547264264579
ENSG00000116761	CTH	2.32649432590988	1.16781854564517	2.10154690501464	2.48589496475032	1.96147444763479	3.23804425000389
ENSG00000116771	AGMAT	9.20822544120634	13.3497688649242	10.0729317171391	3.40175100439517	3.92294889526957	3.28944177778173
ENSG00000116774	OLFML3	6.86218074280982	10.8309445507875	5.04854371434551	1.24294748237516	2.29772721008646	2.03020234722466
ENSG00000116783	TNNI3K	1.68133203385084	0.709850488529416	0.869605615868127	0.752310318279701	0.336252762451678	0.513975277778395
ENSG00000116786	PLEKHM2	88.0744280523027	82.2968598637006	84.641613277831	435.522255995401	389.520804236731	305.738193986478
ENSG00000116791	CRYZ	3.53861742008142	5.47271828253324	7.22255775401583	2.06067608920092	2.18564295593591	1.9531060555579
ENSG00000116793	PHTF1	22.0528201649273	28.2337307211861	30.9434664979742	45.5311288280584	36.7075932343082	43.9448862500528
ENSG00000116809	ZBTB17	38.2405285838633	31.0731326753038	30.8709993633185	141.270794115219	126.515101872444	92.3356586528887
ENSG00000116815	CD58	9.13002395125979	10.1897892708255	8.5752776009218	92.7304240140414	79.5517993833594	85.2171010556579
ENSG00000116819	TFAP2E	5.82601100101803	5.12924223969642	5.24178940676065	0.785019462552731	1.12084254150559	0.925155500001112
ENSG00000116830	TTF2	59.9609924165177	65.3749401532736	77.2741212545038	236.258149084099	182.669313201874	212.425982305811
ENSG00000116833	NR5A2	0.762464526978869	1.25941215706832	0.60389278879731	23.6814204536741	6.4728656771948	8.53198961112136
ENSG00000116852	KIF21B	34.643260046322	16.5555452647344	19.5902820685847	8.43895922244186	8.46236118836722	12.4382017222372
ENSG00000116857	TMEM9	26.3148013670143	26.7453345355599	22.4648117432599	10.4015078788237	11.4045728598194	8.19790568056541
ENSG00000116863	ADPRS	21.5249601077881	27.9589498869167	22.2957217623967	21.7842900858383	16.2241957882935	26.4954255694763
ENSG00000116871	MAP7D1	55.3862052546445	53.1242946254272	50.2680357394881	125.30873170998	117.912635366388	109.91361315291
ENSG00000116874	WARS2	13.2160518009671	14.334400187723	16.0393924704566	34.5408563523202	30.5149381924898	40.8353358194935
ENSG00000116898	MRPS15	34.1740511066427	39.6829321490799	45.0262463327274	27.9990274977141	28.8056533166937	26.598220625032
ENSG00000116903	EXOC8	45.4937167764059	48.3614268314234	49.0844058734454	70.4882059083806	57.5272434427745	73.0872845000878
ENSG00000116906	GNPAT	96.0118792818776	107.668290227913	115.512612641149	52.661722279579	53.7163788016555	47.388520611168
ENSG00000116918	TSNAX	45.7869723637054	49.3918549599339	59.1331818790326	56.2597281496124	57.415159188624	52.2969845139517
ENSG00000116922	C1orf109	14.6041282475183	18.2500270760627	17.1263994902917	13.8359680274919	14.6830372937233	13.2605621666826
ENSG00000116954	RRAGC	23.7341521987781	22.8755044529318	23.3102616475762	58.9745871242739	48.4484188565792	31.8150696944827
ENSG00000116962	NID1	112.844749992873	89.2808727347159	108.821480541275	185.00292000826	157.338271763848	167.453145500201
ENSG00000116977	LGALS8	71.3588595762275	66.6572507131977	81.5496821991888	102.64129472877	93.2540994532653	60.7775765972953
ENSG00000116981	NT5C1A	0.234604469839652	0.526663265683115	0.628048500349203	0	0	0
ENSG00000116983	HPCAL4	0.195503724866377	0.274780834269451	0.241557115518924	0.359800587003335	0.560421270752796	1.6961184166687
ENSG00000116984	MTR	34.6628104188086	36.0649844978655	53.4565896643379	43.3069070174923	48.0841450305899	57.668026166736
ENSG00000116985	BMP8B	247.761870523159	350.505852513541	378.495844306602	43.0779430075811	38.6970887454806	20.507613583358
ENSG00000116990	MYCL	26.3539021119876	33.0194969180457	20.8946904923869	16.092898982331	13.7303211334435	19.6595543750236
ENSG00000116991	SIPA1L2	4.34018269203356	3.93852529119547	2.70543969381195	3.92509731276366	2.54991678192522	3.05815290278145
ENSG00000117000	RLF	289.697419506997	312.357113355799	379.607007037989	2478.04477012479	2214.2244407443	2096.19677289141
ENSG00000117009	KMO	1.99413799363704	3.48055723407972	1.76336694328815	52.3673399811218	49.1209243814826	47.5941107222794
ENSG00000117010	ZNF684	70.8114491466017	71.6720009386152	74.5928372722438	35.9146404117874	34.0175711346947	42.274466597273
ENSG00000117013	KCNQ4	17.3411803956476	23.0586916757781	12.343568603017	5.03720821804669	5.912444406442	5.85931816667371
ENSG00000117016	RIMS3	217.517444286331	202.238694022316	215.903749850814	13.6397131618537	13.8704264511317	17.8349421389103
ENSG00000117020	AKT3	20.9775496781622	20.700156181632	22.2474103392929	46.9049128875257	31.1594226538555	39.5246988611586
ENSG00000117036	ETV3	42.2092541986507	44.2855111230932	45.3161148713502	255.752799070825	221.002128121365	241.208597861401
ENSG00000117054	ACADM	66.6472198069478	67.275507590304	92.3955966859885	42.3256326893014	41.6673214804704	26.8552082639212
ENSG00000117090	SLAMF1	0.762464526978869	0.595358474250478	0.676359923452987	10.3687987345507	7.70579247285095	15.70194473613
ENSG00000117114	ADGRL2	151.280782301602	92.9446171916419	142.132206771335	223.926801693167	247.594117418585	218.079710361373
ENSG00000117115	PADI2	5.02444572906588	8.26632343093932	5.4108793876239	1.9298395121088	2.7460642266887	2.62127391666982
ENSG00000117118	SDHB	50.3226587806054	65.4665337646967	59.7853860909337	30.6484681838295	31.1594226538555	28.5513266805899
ENSG00000117133	RPF1	30.6354336865612	33.8438394208541	32.7551448643661	57.1101659007112	63.0473929596896	49.0332415000589
ENSG00000117139	KDM5B	63.7146639339522	64.9856673047252	79.3756681595185	208.553503884842	210.185997595836	133.145295708493
ENSG00000117143	UAP1	24.2620122559174	28.9206828068597	26.8611512457044	127.271280366362	100.371449591826	74.8091016806454
ENSG00000117151	CTBS	29.5210624548229	19.0972679817269	25.6292099565578	45.4002922509663	36.9597828061469	37.4944965139339
ENSG00000117153	KLHL12	40.7625266346395	43.7817462602659	42.5623637544344	56.7830744579809	58.0036015229144	55.3808361806221
ENSG00000117155	SSX2IP	15.6011972443369	19.6468296502658	20.5806662422123	6.83621115306337	5.46410738983976	5.29394536111747
ENSG00000117174	ZNHIT6	22.2092231448204	27.4780834269451	25.363497129487	42.4237601221205	44.9177648508366	35.3101015833758
ENSG00000117215	PLA2G2D	0.899317134385333	0.206085625702088	0.410647096382171	0.425218875549396	0.644484461365716	0.359782694444877
ENSG00000117222	RBBP5	23.8710048061846	32.9050049037668	34.2769546921353	46.6432397333414	44.6655752789979	39.8330840278256
ENSG00000117226	GBP3	8.42621054174084	12.7773087935295	12.6817485647435	75.6235415592464	49.2330086356332	55.7920164028448
ENSG00000117228	GBP1	0.488759312165942	0.183187222846301	0.193245692415139	5.78951853632639	5.01577037323753	11.2560585833469
ENSG00000117242	PINK1-AS	14.5259267575718	18.9369791617363	15.5804339509706	5.78951853632639	6.75307631257119	8.32639950001001
ENSG00000117245	KIF17	88.7782414618217	66.8862347417556	102.661774095543	77.0627439072598	67.2785735538732	48.4421699306138
ENSG00000117262	GPR89A	28.0547845183251	29.6076348925334	29.9289266127947	82.721425866494	81.2050421320802	71.8537438334197
ENSG00000117266	CDK18	21.4272082453549	14.7007746334156	13.6479770268192	3.20549613875699	2.94221167145218	3.39223683333741
ENSG00000117280	RAB29	28.9345512802238	26.2415696727326	26.0640127644919	63.0305210141297	64.7846988990233	72.3420203473091
ENSG00000117298	ECE1	28.9541016527104	22.096958755835	21.8367632429107	445.563963287221	275.222886066698	569.561704070129
ENSG00000117305	HMGCL	22.1505720273605	19.6468296502658	20.9913133385945	17.172300743341	17.8494174734766	21.2014802083588
ENSG00000117308	GALE	8.01565271952145	12.0674583050001	11.7155201026678	14.7518240671367	13.2539630533036	12.9007794722377
ENSG00000117335	CD46	127.038320418172	90.7463705174863	107.541227829025	125.439568287072	113.513328390979	113.408645041803
ENSG00000117360	PRPF3	289.756070624457	266.171034795675	220.106843660844	869.507182209969	902.922730373368	875.094307945496
ENSG00000117362	APH1A	275.015089769532	313.822611138569	300.038093186056	284.896646618095	276.259665417591	249.869081291967
ENSG00000117385	P3H1	350.401326078007	343.49894123967	326.89924443176	233.968508984987	200.070393658748	182.024344625219
ENSG00000117394	SLC2A1	155.894670208449	177.6458093552	225.735124452435	154.616124978615	127.103544206734	180.867900250217
ENSG00000117395	EBNA1BP2	52.5123004991088	84.518004940712	76.5011384848433	55.9326367068821	57.4712013156993	47.2343280278345
ENSG00000117399	CDC20	441.877518942985	662.15311538081	649.595395053491	53.0215228665824	46.0105863288046	76.1197386389804
ENSG00000117407	ARTN	26.4321036019341	18.8453855503132	15.3388768354517	7.26143002861276	8.2381926800661	12.7722856527931
ENSG00000117408	IPO13	32.7077731701448	46.6669450200951	37.1997957899143	20.3123785935519	18.4658808713046	25.955751527809
ENSG00000117410	ATP6V0B	202.131301139347	230.564018354925	188.462861527865	392.215348977908	362.060161969844	292.297740472573
ENSG00000117411	B4GALT2	29.5797135722828	38.1716375605979	30.750220805559	8.99501467508338	10.9001937161419	9.32865129167788
ENSG00000117419	ERI3	34.7996630262151	41.1484299318503	36.4992801549094	18.5460848028083	21.6883031781332	17.7321470833546
ENSG00000117425	PTCH2	3.42131518516159	1.92346583988616	2.58466113605249	0.359800587003335	0.868652969666834	1.15644437500139
ENSG00000117448	AKR1A1	81.4859525243058	76.9615319983021	73.7715430794794	59.007296268547	49.2610296991708	58.1820014445144
ENSG00000117450	PRDX1	186.315049797657	283.276141728948	237.329865997343	254.869652175453	265.947914035739	324.112810167056
ENSG00000117461	PIK3R3	8.54351277666066	13.0520896277989	12.3918800261208	24.8589496475032	22.0805980676602	25.1590898472525
ENSG00000117475	BLZF1	19.0420628019851	15.9830851933397	24.3489572443075	69.801313878647	50.2417669229882	72.4705141667537
ENSG00000117479	SLC19A2	9.95113959569858	12.6628167792505	10.1453988517948	29.4709389900004	22.6129982748753	17.4237619166876
ENSG00000117480	FAAH	29.7556669246625	30.0198061439375	23.1894830898167	11.840710226837	10.5919620172278	12.3868041944593
ENSG00000117481	NSUN4	44.6335003869938	43.4840670231407	46.3789661796334	133.649563499602	124.749774869572	122.968585208481
ENSG00000117500	TMED5	58.8466211847794	74.3511140727423	80.7042322948725	148.826606442289	119.537857051571	142.422549472393
ENSG00000117505	DR1	97.6345601982685	106.088300430864	123.701398857241	262.032954771247	227.503014862098	183.309282819665
ENSG00000117519	CNN3	16.6960181035886	14.8381650505504	19.4695035108253	9.91087071472823	7.00526588440995	14.4684040694618
ENSG00000117523	PRRC2C	350.655480920333	361.955053941435	340.788778574098	1120.81153765966	1024.50612506319	1016.51460562622
ENSG00000117525	F3	39.120295345762	31.9432719838237	36.0161659238716	172.377190318871	104.182314232945	126.79770102793
ENSG00000117528	ABCD3	43.4213772928223	54.7958780338997	56.0895622234942	21.489907787381	20.6795448907782	22.3065270555824
ENSG00000117533	VAMP4	12.2971842940951	11.1744205936243	15.5562782394187	22.4384729712989	20.0911025564877	16.7812928194646
ENSG00000117543	DPH5	15.8162513416899	19.2804552045732	16.5708181245982	3.63071501430638	3.41856975159206	3.9062121111158
ENSG00000117569	PTBP2	43.382276547849	30.1342981582165	29.7115252088277	194.423153558893	166.192927841742	162.904464291862
ENSG00000117586	TNFSF4	0.566960802112493	0.457968057115752	0.555581365693525	0.457928019822426	0.392294889526957	1.10504684722355
ENSG00000117592	PRDX6	122.874091078518	127.750189532439	123.266596049307	169.793167921301	133.520367756854	130.36982920849
ENSG00000117593	DARS2	34.7996630262151	45.3159392516037	58.6742233595467	10.2706713017316	7.03328694794759	12.0270215000145
ENSG00000117594	HSD11B1	4.16422933965382	7.48777773384255	8.79267900488884	8.99501467508338	4.84764399201169	8.8403747777884
ENSG00000117595	IRF6	0.664712664545681	0.503764862827327	0.531425654141633	0.359800587003335	0.252189571838758	0.334083930555957
ENSG00000117597	UTP25	19.1984657818782	23.1502852872013	20.9430019154907	21.6861626530192	22.8932089102517	26.3412329861428
ENSG00000117598	PLPPR5	0	0.0228984028557876	0.0241557115518924	0.523346308368487	0.588442334290436	0.719565388889754
ENSG00000117600	PLPPR4	0.234604469839652	0.48086645997154	0.362335673278386	0.621473741187579	0.168126381225839	0.539674041667315
ENSG00000117601	SERPINC1	0.50830968465258	0.412171251404177	0.338179961726494	0	0	0.179891347222438
ENSG00000117602	RCAN3	13.2942532909136	15.3648283162335	14.1794026809608	5.00449907377366	4.37128591187181	5.62802929167343
ENSG00000117614	SYF2	45.8260731086787	25.6004143927705	33.5764390571304	60.6100443379254	81.4572317039189	52.8880560833969
ENSG00000117616	RSRP1	126.627762595952	107.370610990788	106.140196559015	148.892024730835	120.826825974303	136.845917708498
ENSG00000117620	SLC35A3	22.3265253797402	23.5395581357497	26.7886841110487	40.5920480428308	35.1103926126627	37.6743878611564
ENSG00000117625	RCOR3	36.9697543722318	30.3174853810628	32.9483905567812	45.5311288280584	46.8512182349338	31.4295882361489
ENSG00000117632	STMN1	445.709391950366	529.685854860079	572.514519491402	224.123056558805	200.238520039974	162.364790250195
ENSG00000117640	MTFR1L	43.7537336250951	55.7805093566986	48.7703816232708	35.7183855461493	39.4536574609969	40.5526494167154
ENSG00000117643	MAN1C1	11.0264100824636	13.9222289363189	12.2711014683613	2.84569555175365	2.77408529022634	2.80116526389225
ENSG00000117650	NEK2	23.1085402792057	23.9746277900096	32.4169649026396	8.30812264534974	6.4728656771948	8.91747106945516
ENSG00000117682	DHDDS	23.4799973564518	24.9821575156643	25.4118085525908	16.060189838058	17.4571225839496	20.173529652802
ENSG00000117691	NENF	31.1632937437005	29.9053141296586	26.7403726879449	17.6956470517095	19.0823442691327	18.1947248333552
ENSG00000117697	NSL1	17.8103893353269	20.5856641673531	26.498815572426	3.30362357157608	4.90368611908697	8.53198961112136
ENSG00000117707	PROX1	0.058651117459913	0.0457968057115752	0.289868538622709	2.15880352202001	2.10157976532299	1.02795055555679
ENSG00000117713	ARID1A	213.724672023923	212.199499264584	214.816742830979	362.678991699362	367.776458931523	265.391134680874
ENSG00000117724	CENPF	223.695361992108	255.683566287724	287.83945885235	52.3346308368487	70.0526588440995	63.4759468056318
ENSG00000117748	RPA2	28.3871408505979	39.4768465233778	41.1613324844247	21.3590712102889	20.3713131918641	24.4138256944738
ENSG00000117751	PPP1R8	47.8397614748024	52.4602409426094	57.9495520129899	58.7456231143627	63.9160459293564	57.8479175139584
ENSG00000117758	STX12	27.9179319109186	26.516350507002	24.3731129558594	79.8430211704674	80.0001363999617	107.395134291796
ENSG00000117791	MTARC2	3.04985810791548	2.90809716268503	1.69089980863247	1.11211090528304	0.672505524903356	0.719565388889754
ENSG00000117859	OSBPL9	101.036325010944	95.3260510886438	100.270358651905	141.336212403765	158.038798352289	122.223321055702
ENSG00000117862	TXNDC12	106.705933032068	100.45529332834	111.333674542672	81.6747332497571	88.994897795544	75.3230769584238
ENSG00000117868	ESYT2	162.756850951259	151.198154056766	226.942910030029	251.893120046608	216.210526256429	207.106338180804
ENSG00000117877	POLR1G	11.1632626898701	25.7836016156168	17.1505552018436	2.58402239756941	2.10157976532299	2.67267144444766
ENSG00000117899	MESD	31.3196967235936	40.2782906233304	38.6732941945797	18.0554476387128	18.8861968243692	19.3511692083566
ENSG00000117906	RCN2	43.5582299002287	52.4602409426094	50.0023229124173	23.2889107223977	25.3870835651017	21.150082680581
ENSG00000117971	CHRNB4	0.860216389412058	0.732748891385203	0.338179961726494	0.981274328190914	0.420315953064597	0.334083930555957
ENSG00000117984	CTSD	169.149822754389	173.615690452582	129.30552393728	121.449052685762	117.716487921625	109.810818097354
ENSG00000118004	COLEC11	0.801565271952145	0.412171251404177	0.483114231037848	0.556055452641518	0.448337016602237	0.616770333334074
ENSG00000118007	STAG1	34.584608928862	30.7754534381785	46.8137689875675	88.5763626913665	73.3871654050787	79.7946618750959
ENSG00000118046	STK11	60.1955968863574	65.6955177932546	60.0994103411083	63.9790861980476	70.7251643690029	58.3361940278479
ENSG00000118058	KMT2A	67.3119324714935	59.6045426336151	76.1629585231168	203.058367646973	249.779760374521	131.988851333492
ENSG00000118096	IFT46	10.9677589650037	11.5636934421727	12.6334371416397	9.78003413763611	9.75133011109865	10.5878907222349
ENSG00000118137	APOA1	0.215054097353014	0.206085625702088	0.362335673278386	0.392509731276366	0.112084254150559	0.179891347222438
ENSG00000118156	ZNF541	1.29032458411809	0.389272848548389	0.458958519485956	0.0654182885460609	0	0.0256987638889198
ENSG00000118160	SLC8A2	0.195503724866377	0.137390417134726	0.338179961726494	1.11211090528304	2.3257482736241	2.4670813333363
ENSG00000118162	KPTN	7.72239713222188	11.426303025038	9.10670325506344	11.9388376596561	9.72330904756102	12.5666955416818
ENSG00000118193	KIF14	39.1398457182486	37.8281615177611	51.7415341441535	35.0969118049617	28.8336743802314	36.6978348333774
ENSG00000118194	TNNT2	0.175953352379739	0.0457968057115752	0.241557115518924	0.621473741187579	0.476358080139877	0.539674041667315
ENSG00000118197	DDX59	22.228773517307	17.2424973504081	19.7110606263442	29.8307395770038	28.4974216177797	31.3010944167043
ENSG00000118200	CAMSAP2	2.71750177564264	5.70170231109111	7.39164773487908	10.0744164360934	6.52890780427008	14.3399102500172
ENSG00000118217	ATF6	58.2796603826669	59.7190346478941	70.1964977697993	315.839497100382	292.315734824659	252.978631722526
ENSG00000118242	MREG	4.34018269203356	3.54925244264708	2.51219400139681	1.99525780065486	1.84939019348423	1.43913077777951
ENSG00000118246	FASTKD2	22.0528201649273	32.5844272637858	29.3491895355493	35.1950392377808	32.1681809412105	35.6698842778206
ENSG00000118257	NRP2	2.30694395342325	1.41970097705883	2.02907977035896	32.5128894073923	32.5604758307375	63.8100307361878
