logFC	logCPM	PValue
ENSG00000061273	-1.19041568337676	4.19103987842179	6.85248277390767e-06
ENSG00000061337	-3.83949578258014	2.54484372481048	2.75032681084841e-16
ENSG00000061455	-0.572184790487763	1.49069582357209	0.11610085467244
ENSG00000061656	0.015103514231723	1.4137758917809	0.979064576612785
ENSG00000061676	1.04562327020078	1.04144230344524	0.0452794360848871
ENSG00000061794	-0.476663474182284	5.73637684461405	0.00378375695795752
ENSG00000061918	5.32422210129187	3.17619352513533	3.19783457227079e-39
ENSG00000061936	0.632283860712808	6.05657642030242	3.91749446996561e-05
ENSG00000061938	-0.19642479819209	5.2950366082356	0.470391207270412
ENSG00000061987	0.711362070152004	6.21369466949378	3.79784298700589e-05
ENSG00000062038	1.18273930873205	-0.177552006915901	0.0255687413384681
ENSG00000062194	1.75516021203915	7.97372370650534	8.22307123705809e-34
ENSG00000062282	0.269513003547866	5.36921071143756	0.133145819532918
ENSG00000062485	0.316278485275447	7.83941247227802	0.189686699271992
ENSG00000062524	-1.52424991422383	3.21308323048152	1.23122368427679e-06
ENSG00000062582	0.789051998908421	5.67847011530496	1.10621728605727e-06
ENSG00000062598	-0.0994170764011981	5.30543406523044	0.537239949700859
ENSG00000062650	0.99771752833969	7.23943729563113	5.89444526496882e-07
ENSG00000062716	0.863479203780544	6.31495756996629	5.12572553469669e-08
ENSG00000062725	1.96432406846591	5.61572410280018	1.69117214278484e-31
ENSG00000062822	-2.72544525461706	6.46699366433356	9.1495333992743e-47
ENSG00000063046	-0.956289638376549	8.31027244649707	5.89489168243352e-09
ENSG00000063127	0.0465272606249454	-0.697814336995671	0.97776386575921
ENSG00000063169	1.03571203926613	3.94827594395168	7.65259671442388e-06
ENSG00000063176	-0.748619110228184	3.91533207091391	0.000779018750280624
ENSG00000063177	-0.688603612090435	8.66335351048317	1.40607303935925e-05
ENSG00000063180	-0.400805840769782	1.55724034176962	0.414357498766309
ENSG00000063241	-0.78817687398813	4.9946031510101	0.000205094982263356
ENSG00000063244	-0.204106717305793	7.83533369916472	0.183126512631099
ENSG00000063245	-1.3708617180738	6.63660154611311	2.48985632372912e-20
ENSG00000063322	0.624270622040416	6.15199172447195	0.000234555517523187
ENSG00000063587	-0.797587097047035	4.40385226840875	1.92306876781659e-05
ENSG00000063601	0.176662173617193	4.56654776574469	0.339524026748151
ENSG00000063660	-0.0807087234760645	3.76302025410095	0.779668492722014
ENSG00000063761	-0.193861961861776	2.99595509456624	0.431064944857833
ENSG00000063854	-1.86020010455361	4.06553882102076	3.19688355583706e-15
ENSG00000063978	-0.315756655455682	6.35204905394115	0.0349504358022074
ENSG00000064012	0.085391556517144	5.39318460912195	0.577997729640109
ENSG00000064102	0.147318702679437	5.25036362666353	0.491706248932415
ENSG00000064115	-1.44445384443532	5.78893189098104	9.41332928229163e-14
ENSG00000064195	-4.74206753428495	0.527645215350877	2.42748969211972e-15
ENSG00000064199	-0.857624163718834	3.08907044795574	0.00373337669443605
ENSG00000064201	-1.70935162732422	3.89463214841219	3.05828110252545e-10
ENSG00000064205	0.914259249144588	-0.87899600299193	0.0455898358999531
ENSG00000064218	-2.51119056238377	-0.28958913809566	4.79966562878304e-08
ENSG00000064225	2.29260908604994	5.1563094571698	2.6100872150762e-24
ENSG00000064300	3.42590819147922	0.2465239705909	7.84555744876001e-07
ENSG00000064309	-1.20647867488864	2.55148290059501	2.64270426998284e-05
ENSG00000064313	1.32480426160418	6.89438498375848	7.98671645158993e-20
ENSG00000064393	3.39743921962156	6.7901180749735	7.3596559554731e-88
ENSG00000064419	0.0956144507616569	6.72501631815449	0.545193994662177
ENSG00000064490	-1.05025193709835	5.7476462483214	1.44893578795323e-07
ENSG00000064545	-0.731542092155962	4.60507181730736	0.000177147514493715
ENSG00000064547	0.297721786463393	5.90199881058113	0.113518862594986
ENSG00000064601	-0.206654971847222	6.52473824719062	0.1936288335183
ENSG00000064607	-0.500794158465455	7.90636672951277	0.00434310504159824
ENSG00000064651	1.14757098941325	4.57265857975915	1.6942873886353e-08
ENSG00000064652	-1.83868360994281	2.7156753259982	1.32643237998649e-07
ENSG00000064666	-1.66996529871706	7.54806544209651	2.01149697389151e-31
ENSG00000064687	-2.2563082847489	5.57954015847634	9.13246922011974e-47
ENSG00000064692	2.26345414012164	0.136639234573696	9.14103673998243e-07
ENSG00000064703	0.767991280478209	5.80711214649505	1.73629513057543e-06
ENSG00000064726	1.50238906637919	6.23401981780711	1.0794562097999e-18
ENSG00000064763	-2.42033708580596	4.01300269890887	2.45103530162577e-17
ENSG00000064787	1.35654085784195	-0.901147493494761	0.00240456763768032
ENSG00000064932	1.35760141789956	4.72935795210569	5.52142416572848e-08
ENSG00000064933	-2.10510448959764	3.64388734318882	3.81992041325201e-14
ENSG00000064961	-0.73609611685794	6.11398919783927	1.08437628560341e-06
ENSG00000064989	3.47087048566633	2.72402357555635	2.08660054474643e-08
ENSG00000064995	0.236170682273248	5.90199894185064	0.137379561112279
ENSG00000064999	-0.593029014568546	5.25297060387054	0.000719335664047621
ENSG00000065000	0.353313390115939	7.79846775289522	0.0299399216092399
ENSG00000065029	-0.169554707457399	6.08141810834068	0.290555962559006
ENSG00000065054	-2.57808998370143	2.60035935672114	3.71482807537411e-16
ENSG00000065057	-4.93893851244588	3.00077228847756	7.88472971004441e-50
ENSG00000065060	0.892586448292956	7.04290751153774	1.0763640168526e-08
ENSG00000065135	0.139240326279363	7.04191145254161	0.326394959160417
ENSG00000065150	-0.533523512991787	7.07072839372328	0.00526764407506361
ENSG00000065154	-0.261254271187818	5.82615910957438	0.163900235850095
ENSG00000065183	-1.64236582229425	5.56539150159134	3.69474453345816e-10
ENSG00000065243	1.29767737302867	6.19089673970349	5.22222337426225e-15
ENSG00000065268	-1.01705811554871	4.46217286272388	0.000108796726652816
ENSG00000065308	0.17757927929302	5.88791114961005	0.285271003704932
ENSG00000065320	3.43819746200475	5.31358251215921	8.17625491732757e-06
ENSG00000065328	-2.57184474219202	5.00519092921063	6.92333109503691e-16
ENSG00000065357	-1.50582279911682	3.61076704028853	6.27198807465207e-07
ENSG00000065361	0.467883030242651	-0.255596623896377	0.469381388679548
ENSG00000065413	-1.06835166752856	2.58583650068773	0.00499946186585962
ENSG00000065427	0.0933582413452742	7.33975347347492	0.577587240124143
ENSG00000065457	-0.076785818527863	4.58408588571692	0.730404074525418
ENSG00000065485	-0.879472759129548	3.45098182643006	5.12636856460776e-05
ENSG00000065491	1.92418626977285	6.21267612295459	4.30230149325931e-26
ENSG00000065518	-0.227599713090166	5.81642588270028	0.149358988177629
ENSG00000065526	0.9926188720318	7.95242498260846	3.40762899287355e-07
ENSG00000065534	0.1065667712616	1.6585613181262	0.831647010622936
ENSG00000065548	1.39278326305364	7.03494883559827	3.40290888623631e-15
ENSG00000065559	1.77954999896518	4.77200812734778	6.26089784952392e-14
ENSG00000065600	-0.87124126741145	4.26260091143049	3.36752901824842e-05
ENSG00000065609	-0.127580732030099	0.734724553322234	0.824712989290498
ENSG00000065613	1.94822370661835	7.0592943911849	1.80302305708443e-22
ENSG00000065615	0.545969498572814	5.3612060062093	0.000954305050443557
ENSG00000065621	-0.0136064473428154	0.776816703136507	0.986228738721747
ENSG00000065665	0.738428019251961	3.45357491064306	0.00128715469205413
ENSG00000065675	-2.29664353401683	2.22383370654941	3.11205184328496e-09
ENSG00000065717	-0.256440261104907	-1.15379246793663	0.592982360638005
ENSG00000065802	1.06852341611116	5.57816457885047	1.16477401287306e-08
ENSG00000065809	0.644583091474248	8.17794809137119	2.28559388281542e-05
ENSG00000065833	2.13747623935628	6.46827017404308	3.39288701576109e-17
ENSG00000065882	-0.167766248740069	6.68860474837039	0.243604237702511
ENSG00000065883	0.352218877631216	6.40490239727374	0.0150024664280504
ENSG00000065911	-0.24089315877475	7.29066262526465	0.518014431909463
ENSG00000065923	1.13157814609024	4.04206544155318	3.64109152094488e-05
ENSG00000065970	1.37655014927267	4.9523944560896	1.22762285125065e-08
ENSG00000065978	0.0961023562927476	11.9138164814938	0.538913166417618
ENSG00000065989	0.360645328593141	4.37555041695555	0.367540693678941
ENSG00000066027	0.418606768010248	5.57931593525369	0.0156018113095107
ENSG00000066032	-1.99433649102063	0.367209249045865	2.89518354967085e-05
ENSG00000066044	-0.189545488972062	6.62333156879732	0.313357716924969
ENSG00000066056	0.589636811269779	-0.465887068752683	0.143564858915373
ENSG00000066084	1.39599519363113	4.99671409735349	9.54410485103272e-15
ENSG00000066117	0.307164030569798	5.21148227232565	0.0608592070217305
ENSG00000066135	-0.661588168945141	8.36114088195317	1.76585270342001e-05
ENSG00000066136	0.79924272513082	9.95395202824886	3.55361306752129e-07
ENSG00000066185	-1.25184632331242	1.26755629115595	0.000537493106856054
ENSG00000066248	0.483320951266798	1.90287485814769	0.234333710476055
ENSG00000066279	-1.8619858855291	5.9993856202203	1.57674747546995e-28
ENSG00000066294	-1.91544662284056	5.029058950483	3.76322930318217e-22
ENSG00000066322	-0.22987902073394	6.85933074369838	0.152280587554656
ENSG00000066336	1.26881885441917	8.22224007862586	1.89444055758924e-15
ENSG00000066379	0.318777818252325	3.1644320719697	0.247894479852161
ENSG00000066382	-1.25673222404047	1.06242269268956	0.00770601604479847
ENSG00000066422	1.26147857306465	6.11506662339424	5.59176684925244e-12
ENSG00000066427	0.95631758852519	5.15070524358611	1.94919257877389e-07
ENSG00000066455	-0.211521355294086	4.93857766724804	0.208073758530841
ENSG00000066468	-0.151026001998862	-0.518297211454558	0.757271953503728
ENSG00000066557	0.812825712864116	5.00734563192803	3.14009608963603e-05
ENSG00000066583	0.920133302843798	4.61710237616011	0.000275033433992496
ENSG00000066629	0.542188786246983	2.72842422729069	0.0578888006781065
ENSG00000066651	0.372826950757817	4.31723836796184	0.0411164849878014
ENSG00000066654	0.612054951119203	5.90694149131964	0.00020643294637107
ENSG00000066697	2.31534744523522	5.15791214124043	1.63617436118785e-19
ENSG00000066735	-0.960522947943579	-0.230109540566339	0.133235032601851
ENSG00000066739	1.54774052786874	5.70333275760331	5.59701268941136e-17
ENSG00000066777	0.655377723524402	7.23466425429321	1.59553613308649e-05
ENSG00000066827	0.684321681655085	4.3610751813963	0.00122932728847075
ENSG00000066855	-0.702590740364014	3.96410532727278	0.00255163217435011
ENSG00000066923	-0.551813337391868	3.34123705106566	0.0158245369100246
ENSG00000066926	-0.453729321569485	4.13310363535809	0.0357415748744319
ENSG00000066933	0.838572325787503	4.6442810369761	8.42612394465248e-06
ENSG00000067048	2.01192694061626	8.44596369808025	2.8175569387971e-43
ENSG00000067057	-0.70502958048474	7.05123433165491	7.87127726746805e-05
ENSG00000067064	-0.0334555043758184	6.31078317163418	0.864495286008422
ENSG00000067066	1.451804299778	6.10207040305444	2.8189868037472e-17
ENSG00000067082	4.8880934022015	8.41415238644853	3.30373135533055e-63
ENSG00000067113	2.94065744102874	2.24955751713731	2.44863414363325e-18
ENSG00000067141	1.05185321197809	4.32221311148629	0.000114115477507035
ENSG00000067167	-0.577103660692339	6.57499464490126	6.17116396020979e-05
ENSG00000067177	-1.89536949479441	1.60372011574501	3.13652919660967e-08
ENSG00000067182	0.367298966545569	6.191892409014	0.0419936068657508
ENSG00000067191	-2.06285541958763	2.7072966782182	3.69716680530547e-12
ENSG00000067208	0.15070640427799	4.35015363957388	0.509273993008117
ENSG00000067221	-0.445549442881152	2.39125212444764	0.152181944934161
ENSG00000067225	0.759811474519479	9.66328528465305	0.000452424470617922
ENSG00000067248	0.466844479842394	6.2481290475885	0.00544205590186699
ENSG00000067334	1.41667923117956	7.34727473818634	1.73438004860548e-15
ENSG00000067365	1.10231328909027	4.62646393644913	1.76969789458664e-08
ENSG00000067369	1.23994537808999	6.65485930676793	5.05677185058966e-17
ENSG00000067445	-0.265115941612565	2.38964114489024	0.317974512782082
ENSG00000067533	1.00911759141876	5.05661230133744	6.01947944455921e-07
ENSG00000067560	0.211030193921017	9.40389524767273	0.162524084357477
ENSG00000067596	0.278484663214046	6.68247850289692	0.052752355630977
ENSG00000067601	-0.399138717924583	-0.0979822581408886	0.33583032152798
ENSG00000067606	-1.53247027564984	2.46524588581504	1.11681942329007e-07
ENSG00000067646	3.93082879191364	6.32567755739651	2.98764476619054e-73
ENSG00000067704	-1.30685256175504	6.61220949088233	3.90310361392174e-16
ENSG00000067798	1.85146176218663	5.95850738131038	1.35704428525039e-30
ENSG00000067829	-1.02503692033662	5.54158597354058	1.94916278527612e-11
ENSG00000067836	-2.16758683087895	4.89982677118465	1.20190588500636e-24
ENSG00000067840	-0.99194682691932	1.2182655382445	0.00967207382516027
ENSG00000067842	-2.28363546740647	0.775515783346172	7.44199015797437e-07
ENSG00000067900	0.922733441545198	7.25009877485912	1.5438543243912e-08
ENSG00000067955	0.228361070880504	6.63204278954155	0.181108196807906
ENSG00000067992	-1.3123739112999	1.86674351059241	4.84577166241984e-05
ENSG00000068001	-2.42055578960796	2.88125114390872	3.93349311288265e-12
ENSG00000068024	-0.566191805839931	4.91859944831602	0.00485075826961898
ENSG00000068028	-0.519493655800869	5.66474792114219	0.00117364221170462
ENSG00000068078	-0.0729567820522228	2.18569509804299	0.845090193744103
ENSG00000068079	0.541538931974706	5.14469619915202	0.0141266086257215
ENSG00000068097	-1.4080882059317	3.93623470406538	9.84636296894344e-06
ENSG00000068120	-1.09640904962261	6.40553960907834	7.96834386075106e-13
ENSG00000068137	-0.630176724995322	3.93683154699724	0.0224651164797523
ENSG00000068305	2.14137382100716	6.25340462304617	2.08988543754004e-31
ENSG00000068308	1.74860484953846	6.30531366681684	9.36129089600502e-23
ENSG00000068323	1.78479524196525	6.42159049335228	1.32432086221349e-30
ENSG00000068354	0.327942011178505	3.04400204609851	0.223865804769149
ENSG00000068366	0.824044838924252	6.83760469609848	0.000131866965352392
ENSG00000068383	-0.638931948838144	4.54651823812851	0.000272328006826023
ENSG00000068394	0.081540076430282	4.52883026904406	0.659083311643473
ENSG00000068400	0.959652681062291	7.44417682101278	6.50925276278925e-11
ENSG00000068438	-1.57315175635027	4.38823830889597	5.78499297363236e-16
ENSG00000068489	-1.72400810018489	5.60647256157342	1.61672602274449e-18
ENSG00000068615	-2.8507652657922	-0.516630303530644	3.85497027779955e-07
ENSG00000068650	0.434858974452581	6.81019437681722	0.0312697805663795
ENSG00000068654	-0.954138109978117	5.84483117962646	0.000124308287418111
ENSG00000068697	-0.976349415279943	4.47402168504452	5.7872370026705e-06
ENSG00000068724	-3.52386245397222	7.52254409102723	2.28666012880365e-53
ENSG00000068745	1.39003268373858	6.66835266793253	1.7267722433217e-16
ENSG00000068784	-0.187683339722016	3.63471669233001	0.507348904302419
ENSG00000068796	-0.447010960356285	5.58514672562236	0.0307105248965559
ENSG00000068831	-3.01077311952126	6.56852893377335	4.58780262741024e-72
ENSG00000068878	1.27640807744053	7.14545828050612	3.94885463726802e-11
ENSG00000068885	-0.858169719182356	4.79429729011261	1.88769609331496e-05
ENSG00000068912	0.435956509314354	5.28087301627192	0.0165977390993501
ENSG00000068971	0.899533463648328	3.4565913641658	0.00456498881648095
ENSG00000068976	0.165038635931063	0.534984364743231	0.686693298611304
ENSG00000069011	-1.44211100240959	1.51303606109807	7.14015961424125e-05
ENSG00000069020	2.30273469275337	3.17929736270351	6.97444212530381e-19
ENSG00000069188	-1.64607617287059	-1.03433682873516	0.0169928664415969
ENSG00000069248	-0.551207017007733	6.30854003976413	0.000261167074706444
ENSG00000069275	-0.480515119071157	8.67799774277987	0.00567758092774087
ENSG00000069329	-1.62850693329539	6.0868852230253	1.40657472964113e-13
ENSG00000069345	0.879789676160116	6.36902452389218	5.7077841135588e-07
ENSG00000069399	5.05379678460574	6.79761977409387	9.11953557798024e-32
ENSG00000069424	-2.23944633198226	7.67397191252087	8.82617512223555e-15
ENSG00000069431	-0.197324244655274	3.05628465089818	0.489449322268273
ENSG00000069482	-0.216784757552221	2.02036414645639	0.606931895749908
ENSG00000069493	3.75877779511096	5.19660442684844	5.66714245639924e-17
ENSG00000069702	4.73672973092375	6.71694971558352	1.84755352347388e-109
ENSG00000069812	0.399215939385154	0.713248044719795	0.293687428179976
ENSG00000069849	0.530211688333695	6.6027200930549	0.00118843864581392
ENSG00000069869	1.24791647686726	6.65778103009309	1.37494461136578e-13
ENSG00000069943	-0.668395026353752	4.56077044606305	0.000312077178358735
ENSG00000069956	1.22538954896824	7.41308212894073	1.39621741205687e-09
ENSG00000069966	-2.690608325217	4.81603841855858	1.34769498986525e-49
ENSG00000069974	-0.886102256522707	5.79358640645793	2.0420185597196e-06
ENSG00000069998	-3.44731171568121	4.47589117931601	3.0805121456803e-55
ENSG00000070010	-0.221700843055478	5.76216521931149	0.193430933372612
ENSG00000070047	0.0437221207780543	5.57833769487444	0.873266045449251
ENSG00000070061	-0.314060286779654	5.40035774308274	0.149577627674088
ENSG00000070081	-0.677915483119911	7.25964325444288	0.00090816910370468
ENSG00000070087	-0.904243874132677	-0.395765298445728	0.130483009180487
ENSG00000070159	-0.707839483597385	3.44168754963887	0.0111324276823342
ENSG00000070182	0.904883209735881	2.61179379478035	0.0735455419579544
ENSG00000070190	4.29848371433387	8.06148944216338	9.22138695108572e-106
ENSG00000070193	8.67606114039885	-0.624487593440354	8.16914700202308e-15
ENSG00000070214	-0.864414173558148	6.70243367205481	2.11838097718813e-06
ENSG00000070269	0.995450879424021	4.9363066784934	3.7578788769063e-09
ENSG00000070366	-0.387581221851797	3.88660382779434	0.140103705865229
ENSG00000070367	0.790936225581198	6.42191994910346	5.61642159366566e-05
ENSG00000070371	-3.57911296285926	6.18351578697624	5.20189081018647e-83
ENSG00000070388	-3.55579632196359	-2.33511452970719	8.02156144322447e-05
ENSG00000070404	0.35449537982952	3.00585981151124	0.475018489807473
ENSG00000070413	-0.817095827403061	5.81262670694605	3.11408249272475e-07
ENSG00000070423	-1.75737558251559	4.5414943514409	8.38618967195374e-19
ENSG00000070444	-1.10429194968312	4.39794617146243	3.10064010880327e-08
ENSG00000070476	0.21111364963405	5.51803926563517	0.222100084340945
ENSG00000070495	2.01099876463206	6.1430361632623	8.15170354809603e-30
ENSG00000070501	0.284579839075631	3.93511015461298	0.296782113337422
ENSG00000070540	-0.509261120153795	1.00454611461677	0.196464379879761
ENSG00000070601	1.90760081390831	-0.232285994059254	2.60508603371377e-05
ENSG00000070610	-0.287883506265116	6.05177665780813	0.0942044735218622
ENSG00000070614	-0.652530384557698	2.79237134090283	0.0928934160876933
ENSG00000070669	-3.47707273128807	5.38509286756833	7.69229124924314e-09
ENSG00000070718	-2.68219583915389	3.73010863937168	7.19823558336927e-20
ENSG00000070729	0.900212298136058	-0.61142351291206	0.0671318989888306
ENSG00000070731	0.0887092557685919	2.17770906479337	0.835916588470979
ENSG00000070756	0.461725802126365	11.1928932778698	0.00939949217981363
ENSG00000070759	1.08600801357051	3.54622718575014	0.000156458693541471
ENSG00000070761	-0.20517413073024	4.73840597973126	0.291869485091387
ENSG00000070770	1.06346206533073	6.7091191054392	2.29461194489028e-11
ENSG00000070778	2.164945492232	2.66935197948791	5.69705828827709e-06
ENSG00000070785	-1.33168641281853	4.10876624747466	1.35379157295195e-09
ENSG00000070808	2.73958923489975	0.0832754467409889	2.43418565859639e-05
ENSG00000070814	-1.93863708564366	6.20395774975459	1.31084074476655e-23
ENSG00000070831	1.3037589765866	8.58692516335205	1.49133083843939e-19
ENSG00000070882	1.4823374214514	3.86267203836177	3.36685842510404e-11
ENSG00000070950	0.500792902741773	4.66833385206384	0.0239955354229736
ENSG00000070961	5.78628066579748	9.91674014637171	1.92255215487643e-156
ENSG00000071051	1.32580057664075	6.31574381794091	5.85611589808574e-13
ENSG00000071054	2.61725390549656	8.09471915059001	3.61256699798809e-37
ENSG00000071073	-0.739584076378182	4.01159235651743	0.00102870837481746
ENSG00000071082	-0.559912851251679	8.59310877040088	0.00052832069801113
ENSG00000071127	0.0534557494398188	8.43970704946187	0.749724272608549
ENSG00000071189	0.816480374492892	5.44258738917114	0.000333057206900961
ENSG00000071205	0.658839926729617	2.93870566552882	0.0233884754758072
ENSG00000071242	0.192833094920459	4.9925851456123	0.709588793397945
ENSG00000071243	2.26306398634786	5.36695908460325	2.32277440998513e-38
ENSG00000071246	-1.33597629502289	3.92321526897083	0.00502198887415777
ENSG00000071282	-2.17056392964534	-1.10460780973244	0.00232201149843757
ENSG00000071462	-0.015266527506262	6.06772815673327	0.933447271327415
ENSG00000071537	0.737245591214121	6.53369250898226	4.13023547082702e-05
ENSG00000071539	-1.61744763669607	4.79962521595067	1.96526117027637e-16
ENSG00000071553	1.21033918084734	7.71645105029078	4.43481953015478e-14
ENSG00000071564	-1.06869096866938	6.38915801169706	8.2436345237627e-10
ENSG00000071575	-1.48984779480648	-0.0254619203266411	0.000397458775538172
ENSG00000071626	-0.192975849634429	7.57024244368443	0.179193611395124
ENSG00000071655	-1.14542775312589	6.46571500459971	1.26959953318173e-09
ENSG00000071794	-2.24892824302343	4.12397800516072	1.4035508731886e-22
ENSG00000071859	-0.00581546148456348	5.53956156694486	0.975544057538054
ENSG00000071889	-0.226286582951729	4.26785487455508	0.280357767140158
ENSG00000071894	-1.72285726010682	7.80014536504293	3.93224183693573e-19
ENSG00000071909	0.0237004924197461	-0.694057155876888	1
ENSG00000071967	-0.447969355611247	2.66659889355626	0.0809139529067146
ENSG00000071994	-1.8115866242445	5.71395495568681	5.04525723389085e-30
ENSG00000072042	-0.210828796221358	4.73623976344511	0.275894067769577
ENSG00000072062	-0.19333626223983	4.96954751361659	0.300675550681504
ENSG00000072071	-1.22740834324744	4.91756805802257	3.51301445417493e-09
ENSG00000072080	1.772218303023	-0.886633735854919	0.00176333903644459
ENSG00000072110	-2.12975463419771	7.94438369226475	3.05988020883351e-34
ENSG00000072121	0.517211385566702	4.88964849871722	0.00208368389204477
ENSG00000072133	1.18671678767535	-0.55805711115823	0.00331452352777853
ENSG00000072134	0.493848206307412	3.23312254757161	0.047150872044857
ENSG00000072135	-2.53687549603703	5.74994378792935	8.08802388894924e-57
ENSG00000072163	6.54320393044307	3.85924496395952	5.74919315687644e-42
ENSG00000072182	0.830491306708516	-1.18150510538094	0.135603603061938
ENSG00000072195	0.000326022971411729	-1.5127613117446	1
ENSG00000072201	5.93468661565334	0.0285694174773838	1.94561670895526e-18
ENSG00000072210	-1.81276924578599	3.58733160382099	8.69343743153894e-10
ENSG00000072274	0.231620712490406	7.54236979304814	0.232474994816129
ENSG00000072310	-0.663821415476766	6.73583054014941	0.000518192601313221
ENSG00000072364	2.74276651657022	7.80710005370569	3.71437332487536e-57
ENSG00000072401	2.38661920731853	4.07903742420321	7.68651027406195e-21
ENSG00000072415	0.500956862701008	4.43395808991151	0.00916670463129481
ENSG00000072422	-1.3192081358719	2.2852307914592	0.000148332213039099
ENSG00000072501	-0.638885516431242	7.3965352728635	0.00342378056651238
ENSG00000072506	-0.923499877511018	5.34239544382319	1.7441226895567e-06
ENSG00000072518	1.24723779910229	6.60965614199581	6.44966573847256e-15
ENSG00000072571	-1.29601459565222	5.97604249816373	1.09610648475194e-08
ENSG00000072609	0.483228232816161	6.43546117637361	0.00209233373458461
ENSG00000072657	2.63541746809873	6.40168864926576	4.09118766713159e-24
ENSG00000072682	2.78956198458843	4.85727205489743	9.23388130977962e-46
ENSG00000072694	1.29162153454942	2.90437700647832	0.0130897176434277
ENSG00000072736	-1.12838546384787	5.48802998966163	5.92331657348494e-13
ENSG00000072756	0.541089105444873	4.67611727560948	0.00234644028252696
ENSG00000072778	-0.136388034960304	7.88616983897442	0.454085762642828
ENSG00000072786	0.988457025027239	7.97873140091863	5.79231486930039e-05
ENSG00000072803	1.00678884251757	6.40633844114616	2.20445364507755e-09
ENSG00000072818	-1.04355775934687	0.88259606806653	0.0188443518814573
ENSG00000072840	-1.61201803623168	2.15671487217165	6.68042182570002e-06
ENSG00000072849	0.55115446634562	3.93403460466982	0.0060764074416538
ENSG00000072858	1.35363293251704	0.0268528136854713	0.000640284620684768
ENSG00000072864	0.582558051224597	5.70066564241068	0.00231445426064651
ENSG00000072952	0.191384668491204	-0.721618982542205	0.79487308987885
ENSG00000072954	-1.50028826081013	1.57810526231728	1.56018312390412e-05
ENSG00000072958	-1.89097010405247	5.98757493056647	3.48781118181423e-22
ENSG00000073008	1.84144168183798	6.35848036177248	8.04669041385801e-24
ENSG00000073050	-0.964766054447939	5.46107765949467	2.45343407825854e-06
ENSG00000073060	-1.57628236465021	6.60559749180285	2.69613810997537e-17
ENSG00000073067	2.09607728451012	-1.51512972271207	0.000204308553656305
ENSG00000073111	-2.22767251578216	7.38073603043835	1.90951315727427e-33
ENSG00000073146	0.712222229128323	-0.752320132876893	0.204733740307883
ENSG00000073150	-0.369319752671351	0.689835783811813	0.366585260360358
ENSG00000073169	-0.296517212392414	4.55162544852106	0.15486181286043
ENSG00000073282	1.55928695575089	1.81423667090777	8.6982301065212e-06
ENSG00000073331	0.734757824176196	4.59380326073194	0.000322659495747167
ENSG00000073350	-1.39874483766952	4.4833788194551	1.99880603062144e-09
ENSG00000073417	1.39993949156703	5.24499500867556	6.42129459146224e-10
ENSG00000073464	-1.83732830832215	3.01676622724442	1.97251196353549e-07
ENSG00000073536	-1.77973325244749	4.25477475435256	4.62940421946988e-15
ENSG00000073578	-0.417044248091631	6.71987318728144	0.00559206483916373
ENSG00000073584	-0.158106412624075	6.45974053540842	0.320552987145303
ENSG00000073605	-0.394574445470256	2.87778333792279	0.24376025806814
ENSG00000073614	2.64197410371876	6.76339145745516	1.29397233508659e-44
ENSG00000073670	1.43925238115236	3.46415327917084	2.88438812921427e-05
ENSG00000073711	1.82092989416456	4.44121347955239	6.7812749874962e-14
ENSG00000073712	2.54593555076234	2.01415477824201	3.98137759374269e-16
ENSG00000073734	-2.24737998216187	-0.151877724414362	0.000485601986102462
ENSG00000073737	-2.96829681597998	6.75781957558985	2.21773354994005e-63
ENSG00000073754	-3.15411896449132	-0.854401970464105	8.68644757153896e-06
ENSG00000073756	7.67861972509187	6.5665072971303	3.00226199118037e-69
ENSG00000073792	-0.0460276060236861	6.79607380164151	0.800818417633756
ENSG00000073803	1.18738578553587	4.67664108229506	3.75348408692308e-09
ENSG00000073849	1.72793457869741	5.50800106007723	4.04883814906932e-11
ENSG00000073910	0.774852602559079	8.51978485752936	0.000592688411446762
ENSG00000073921	1.48475779991274	7.51725583183488	1.58157576406658e-25
ENSG00000073969	0.257678998115247	6.88876998594837	0.244216069371123
ENSG00000074054	1.73541799348081	7.0238695119753	1.03495313998306e-18
ENSG00000074071	-2.67843332825506	5.04877323669299	8.73403726207768e-37
ENSG00000074181	1.37528465141426	0.433895362140216	0.00539931761450355
ENSG00000074201	-0.956593027183203	5.87379766030559	2.32814113885692e-07
ENSG00000074219	-2.1858693940005	0.0795405740574122	5.29557173249094e-07
ENSG00000074266	0.377707947431675	4.69680839274333	0.0634179147407697
ENSG00000074276	-1.11811646789063	-1.67053511337512	0.235948809661291
ENSG00000074319	1.45336075107992	6.17102093623132	6.80923506228879e-17
ENSG00000074356	0.89427264566793	5.76759419873732	6.20894372963347e-09
ENSG00000074370	-2.9195296865071	4.84248341720414	3.84783992881085e-56
ENSG00000074410	1.38684459777106	-0.904213277973347	0.0733386507392222
ENSG00000074416	6.53502722341185	5.87488286554288	9.53196529845861e-40
ENSG00000074582	-1.48169099086157	4.80611642761585	5.83724966824781e-12
ENSG00000074590	1.00611283440602	2.09660522323475	0.0168784894174068
ENSG00000074603	1.48559146765148	6.23831848353575	1.66328431968697e-19
ENSG00000074621	-1.34189796395568	2.32339439723746	0.000248555957226786
ENSG00000074657	0.77021943144295	5.11399104958587	7.88220510048166e-06
ENSG00000074660	1.11543177849134	1.74951745509541	0.00298468381198438
ENSG00000074695	0.23181277722295	6.65726453246297	0.159311636651405
